OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
3, iterativefit, up_jesPileUpPtBB, 0, 0.0, 2.5, 100, 10000.0, 0.2405, 0.303, -62.8502796529*(x-0.2405)*(x-0.2405)*(x-0.2405)+9.25211708768*(x-0.2405)*(x-0.2405)+0.0*(x-0.2405)+1.0625791549682617
3, iterativefit, up_jesPileUpPtBB, 0, 0.0, 2.5, 100, 10000.0, 0.303, 0.366, -181.290788257*(x-0.303)*(x-0.303)*(x-0.303)+13.7987420198*(x-0.303)*(x-0.303)+0.419987921278*(x-0.303)+1.0833759307861328
3, iterativefit, up_jesPileUpPtBB, 0, 0.0, 2.5, 100, 10000.0, 0.366, 0.4305, 781.956528131*(x-0.366)*(x-0.366)*(x-0.366)-75.6542940967*(x-0.366)*(x-0.366)+0.0*(x-0.366)+1.119271159172058
3, iterativefit, up_jesPileUpPtBB, 0, 0.0, 2.5, 100, 10000.0, 0.4305, 0.496, -362.122799617*(x-0.4305)*(x-0.4305)*(x-0.4305)+35.5785650624*(x-0.4305)*(x-0.4305)+0.0*(x-0.4305)+1.014357566833496
3, iterativefit, up_jesPileUpPtBB, 0, 0.0, 2.5, 100, 10000.0, 0.496, 0.561, 25.7751484187*(x-0.496)*(x-0.496)*(x-0.496)-4.93751511365*(x-0.496)*(x-0.496)+0.0*(x-0.496)+1.0652378797531128
3, iterativefit, up_jesPileUpPtBB, 0, 0.0, 2.5, 100, 10000.0, 0.561, 0.6265, 54.2479173649*(x-0.561)*(x-0.561)*(x-0.561)-8.13327088085*(x-0.561)*(x-0.561)-0.315176958568*(x-0.561)+1.0514553785324097
3, iterativefit, up_jesPileUpPtBB, 0, 0.0, 2.5, 100, 10000.0, 0.6265, 0.6915, 201.059368244*(x-0.6265)*(x-0.6265)*(x-0.6265)-14.3538725458*(x-0.6265)*(x-0.6265)-0.682424061535*(x-0.6265)+1.0111618041992188
3, iterativefit, up_jesPileUpPtBB, 0, 0.0, 2.5, 100, 10000.0, 0.6915, 0.753, -173.999151678*(x-0.6915)*(x-0.6915)*(x-0.6915)+17.3736423066*(x-0.6915)*(x-0.6915)+0.0*(x-0.6915)+0.9613750576972961
3, iterativefit, up_jesPileUpPtBB, 0, 0.0, 2.5, 100, 10000.0, 0.753, 0.8125, -11.5896990668*(x-0.753)*(x-0.753)*(x-0.753)-0.332284311253*(x-0.753)*(x-0.753)+0.162633129403*(x-0.753)+0.986612856388092
3, iterativefit, up_jesPileUpPtBB, 0, 0.0, 2.5, 100, 10000.0, 0.8125, 0.8705, 1.98709434167*(x-0.8125)*(x-0.8125)*(x-0.8125)-0.820425448456*(x-0.8125)*(x-0.8125)+0.0*(x-0.8125)+0.9926718473434448
3, iterativefit, up_jesPileUpPtBB, 0, 0.0, 2.5, 100, 10000.0, 0.8705, 0.9255, 49.5576570505*(x-0.8705)*(x-0.8705)*(x-0.8705)-9.02773068615*(x-0.8705)*(x-0.8705)-0.0751155959248*(x-0.8705)+0.990299642086029
3, iterativefit, up_jesPileUpPtBB, 0, 0.0, 2.5, 100, 10000.0, 0.9255, 0.981, 55.7747932674*(x-0.9255)*(x-0.9255)*(x-0.9255)-12.891032408*(x-0.9255)*(x-0.9255)-0.618430233668*(x-0.9255)+0.9671045541763306
3, iterativefit, up_jesPileUpPtBB, 0, 0.0, 2.5, 100, 10000.0, 0.981, 1.1, 0.902608990669
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 20, 30, -15, 0, 0.0
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 20, 30, 0, 0.006, 0.752364933491
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 20, 30, 0.006, 0.017, -6687.42332578*(x-0.006)*(x-0.006)*(x-0.006)-269.196998436*(x-0.006)*(x-0.006)+23.0974492969*(x-0.006)+0.7523649334907532
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 20, 30, 0.017, 0.0275, -55067.7168627*(x-0.017)*(x-0.017)*(x-0.017)+312.51696465*(x-0.017)*(x-0.017)+14.747580664*(x-0.017)+0.9649630784988403
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 20, 30, 0.0275, 0.039, -3135.42529866*(x-0.0275)*(x-0.0275)*(x-0.0275)-80.5569383508*(x-0.0275)*(x-0.0275)+3.09678956931*(x-0.0275)+1.090519905090332
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 20, 30, 0.039, 0.052, 4392.38609061*(x-0.039)*(x-0.039)*(x-0.039)-145.857625602*(x-0.039)*(x-0.039)+0.0*(x-0.039)+1.1107107400894165
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 20, 30, 0.052, 0.067, 15272.0809948*(x-0.052)*(x-0.052)*(x-0.052)-291.443205127*(x-0.052)*(x-0.052)-1.5653585177*(x-0.052)+1.0957108736038208
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 20, 30, 0.067, 0.084, -12384.9486358*(x-0.067)*(x-0.067)*(x-0.067)+419.72301837*(x-0.067)*(x-0.067)+0.0*(x-0.067)+1.0581990480422974
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 20, 30, 0.084, 0.1045, -3949.7552476*(x-0.084)*(x-0.084)*(x-0.084)+79.7812499485*(x-0.084)*(x-0.084)+3.53283215735*(x-0.084)+1.1186517477035522
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 20, 30, 0.1045, 0.1375, -470.895830631*(x-0.1045)*(x-0.1045)*(x-0.1045)-4.33019391141*(x-0.1045)*(x-0.1045)+1.82420947682*(x-0.1045)+1.1905752420425415
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 20, 30, 0.1375, 0.1925, 43.9277723443*(x-0.1375)*(x-0.1375)*(x-0.1375)-3.6240412184*(x-0.1375)*(x-0.1375)+0.0*(x-0.1375)+1.2291359901428223
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 20, 30, 0.1925, 0.275, -248.687544358*(x-0.1925)*(x-0.1925)*(x-0.1925)+35.154738675*(x-0.1925)*(x-0.1925)+0.0*(x-0.1925)+1.2254817485809326
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 20, 30, 0.275, 0.667, -1.08610616138*(x-0.275)*(x-0.275)*(x-0.275)-0.283108205965*(x-0.275)*(x-0.275)+0.722643085024*(x-0.275)+1.325111746788025
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 20, 30, 0.667, 1.1, 1.49946129322
3, iterativefit, up_jesPileUpPtBB, 2, 0.8, 1.6, 20, 30, -15, 0, 0.0
3, iterativefit, up_jesPileUpPtBB, 2, 0.8, 1.6, 20, 30, 0, 0.0065, 0.773516893387
3, iterativefit, up_jesPileUpPtBB, 2, 0.8, 1.6, 20, 30, 0.0065, 0.019, -8800.1438004*(x-0.0065)*(x-0.0065)*(x-0.0065)-210.343127422*(x-0.0065)*(x-0.0065)+19.6698951721*(x-0.0065)+0.7735168933868408
3, iterativefit, up_jesPileUpPtBB, 2, 0.8, 1.6, 20, 30, 0.019, 0.0315, -10402.7891932*(x-0.019)*(x-0.019)*(x-0.019)-80.3082625069*(x-0.019)*(x-0.019)+10.2862495801*(x-0.019)+0.9693366885185242
3, iterativefit, up_jesPileUpPtBB, 2, 0.8, 1.6, 20, 30, 0.0315, 0.0455, -4655.49251295*(x-0.0315)*(x-0.0315)*(x-0.0315)-23.7430709122*(x-0.0315)*(x-0.0315)+3.40223558316*(x-0.0315)+1.0650486946105957
3, iterativefit, up_jesPileUpPtBB, 2, 0.8, 1.6, 20, 30, 0.0455, 0.061, 28507.406428*(x-0.0455)*(x-0.0455)*(x-0.0455)-662.797199452*(x-0.0455)*(x-0.0455)+0.0*(x-0.0455)+1.0952516794204712
3, iterativefit, up_jesPileUpPtBB, 2, 0.8, 1.6, 20, 30, 0.061, 0.0785, -3856.36598318*(x-0.061)*(x-0.061)*(x-0.061)+172.30338643*(x-0.061)*(x-0.061)+0.0*(x-0.061)+1.0421726703643799
3, iterativefit, up_jesPileUpPtBB, 2, 0.8, 1.6, 20, 30, 0.0785, 0.1005, -9133.14923566*(x-0.0785)*(x-0.0785)*(x-0.0785)+271.495331207*(x-0.0785)*(x-0.0785)+2.487582278*(x-0.0785)+1.074272871017456
3, iterativefit, up_jesPileUpPtBB, 2, 0.8, 1.6, 20, 30, 0.1005, 0.13, 650.495516503*(x-0.1005)*(x-0.1005)*(x-0.1005)-36.6287157651*(x-0.1005)*(x-0.1005)+1.17204416094*(x-0.1005)+1.1631536483764648
3, iterativefit, up_jesPileUpPtBB, 2, 0.8, 1.6, 20, 30, 0.13, 0.171, 114.783036981*(x-0.13)*(x-0.13)*(x-0.13)-3.04610480744*(x-0.13)*(x-0.13)+0.709231100509*(x-0.13)+1.1825525760650635
3, iterativefit, up_jesPileUpPtBB, 2, 0.8, 1.6, 20, 30, 0.171, 0.23, -587.445866496*(x-0.171)*(x-0.171)*(x-0.171)+45.3842627103*(x-0.171)*(x-0.171)+1.03830136179*(x-0.171)+1.2144215106964111
3, iterativefit, up_jesPileUpPtBB, 2, 0.8, 1.6, 20, 30, 0.23, 0.3195, 23.3687600755*(x-0.23)*(x-0.23)*(x-0.23)-3.51554878317*(x-0.23)*(x-0.23)+0.258947177784*(x-0.23)+1.3130148649215698
3, iterativefit, up_jesPileUpPtBB, 2, 0.8, 1.6, 20, 30, 0.3195, 0.692, -0.240019327561*(x-0.3195)*(x-0.3195)*(x-0.3195)+1.21838743272*(x-0.3195)*(x-0.3195)+0.191232776781*(x-0.3195)+1.3247836828231812
3, iterativefit, up_jesPileUpPtBB, 2, 0.8, 1.6, 20, 30, 0.692, 1.1, 1.55267095566
3, iterativefit, up_jesPileUpPtBB, 2, 1.6, 2.5, 20, 30, -15, 0, 0.0
3, iterativefit, up_jesPileUpPtBB, 2, 1.6, 2.5, 20, 30, 0, 0.0085, 0.80518758297
3, iterativefit, up_jesPileUpPtBB, 2, 1.6, 2.5, 20, 30, 0.0085, 0.024, -17906.3952373*(x-0.0085)*(x-0.0085)*(x-0.0085)-66.5168492486*(x-0.0085)*(x-0.0085)+16.4666280532*(x-0.0085)+0.8051875829696655
3, iterativefit, up_jesPileUpPtBB, 2, 1.6, 2.5, 20, 30, 0.024, 0.0385, -593.013000323*(x-0.024)*(x-0.024)*(x-0.024)-38.7768416971*(x-0.024)*(x-0.024)+1.49857135917*(x-0.024)+0.9777584671974182
3, iterativefit, up_jesPileUpPtBB, 2, 1.6, 2.5, 20, 30, 0.0385, 0.0545, 16781.3559528*(x-0.0385)*(x-0.0385)*(x-0.0385)-402.752542868*(x-0.0385)*(x-0.0385)+0.0*(x-0.0385)+0.9895270466804504
3, iterativefit, up_jesPileUpPtBB, 2, 1.6, 2.5, 20, 30, 0.0545, 0.0735, -17864.0472599*(x-0.0545)*(x-0.0545)*(x-0.0545)+617.957163134*(x-0.0545)*(x-0.0545)+0.0*(x-0.0545)+0.9551588296890259
3, iterativefit, up_jesPileUpPtBB, 2, 1.6, 2.5, 20, 30, 0.0735, 0.097, -3342.51492753*(x-0.0735)*(x-0.0735)*(x-0.0735)+45.1145770787*(x-0.0735)*(x-0.0735)+4.13560901668*(x-0.0735)+1.0557118654251099
3, iterativefit, up_jesPileUpPtBB, 2, 1.6, 2.5, 20, 30, 0.097, 0.127, 673.599061394*(x-0.097)*(x-0.097)*(x-0.097)-31.2219456775*(x-0.097)*(x-0.097)+0.718282533194*(x-0.097)+1.134434461593628
3, iterativefit, up_jesPileUpPtBB, 2, 1.6, 2.5, 20, 30, 0.127, 0.167, -2103.04914284*(x-0.127)*(x-0.127)*(x-0.127)+143.723991788*(x-0.127)*(x-0.127)+0.663683258311*(x-0.127)+1.1460703611373901
3, iterativefit, up_jesPileUpPtBB, 2, 1.6, 2.5, 20, 30, 0.167, 0.222, -53.4599701034*(x-0.167)*(x-0.167)*(x-0.167)-6.95811373444*(x-0.167)*(x-0.167)+2.06696671575*(x-0.167)+1.267980933189392
3, iterativefit, up_jesPileUpPtBB, 2, 1.6, 2.5, 20, 30, 0.222, 0.2955, 77.2914627322*(x-0.222)*(x-0.222)*(x-0.222)-9.4351832853*(x-0.222)*(x-0.222)+0.816424976273*(x-0.222)+1.3517214059829712
3, iterativefit, up_jesPileUpPtBB, 2, 1.6, 2.5, 20, 30, 0.2955, 0.3985, -22.4383942547*(x-0.2955)*(x-0.2955)*(x-0.2955)+5.05455835829*(x-0.2955)*(x-0.2955)+0.682096446968*(x-0.2955)+1.3914471864700317
3, iterativefit, up_jesPileUpPtBB, 2, 1.6, 2.5, 20, 30, 0.3985, 0.735, 0.15340443839*(x-0.3985)*(x-0.3985)*(x-0.3985)+0.160363976927*(x-0.3985)*(x-0.3985)+1.00918869483*(x-0.3985)+1.4908078908920288
3, iterativefit, up_jesPileUpPtBB, 2, 1.6, 2.5, 20, 30, 0.735, 1.1, 1.85440337658
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 30, 40, -15, 0, 0.0
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 30, 40, 0, 0.0025, 0.649105072021
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 30, 40, 0.0025, 0.006, -703387.676002*(x-0.0025)*(x-0.0025)*(x-0.0025)+8433.64003336*(x-0.0025)*(x-0.0025)+11.6715392509*(x-0.0025)+0.6491050720214844
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 30, 40, 0.006, 0.008, -13739051.7869*(x-0.006)*(x-0.006)*(x-0.006)+37758.1362567*(x-0.006)*(x-0.006)+44.8575223914*(x-0.006)+0.7631098031997681
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 30, 40, 0.008, 0.01, 4437041.82238*(x-0.008)*(x-0.008)*(x-0.008)-14219.1301577*(x-0.008)*(x-0.008)+31.0214459751*(x-0.008)+0.8939449787139893
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 30, 40, 0.01, 0.012, -5816087.10428*(x-0.01)*(x-0.01)*(x-0.01)+18914.3467554*(x-0.01)*(x-0.01)+27.3894272127*(x-0.01)+0.9346076846122742
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 30, 40, 0.012, 0.0145, -1492394.12012*(x-0.012)*(x-0.012)*(x-0.012)+1302.73820512*(x-0.012)*(x-0.012)+33.2537689831*(x-0.012)+1.0185152292251587
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 30, 40, 0.0145, 0.018, 544274.888417*(x-0.0145)*(x-0.0145)*(x-0.0145)-3210.30063052*(x-0.0145)*(x-0.0145)+11.7850702564*(x-0.0145)+1.0864731073379517
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 30, 40, 0.018, 0.024, -533445.718514*(x-0.018)*(x-0.018)*(x-0.018)+4024.75580062*(x-0.018)*(x-0.018)+9.31506799205*(x-0.018)+1.1117304563522339
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 30, 40, 0.024, 0.034, 50102.4723053*(x-0.024)*(x-0.024)*(x-0.024)-751.537084579*(x-0.024)*(x-0.024)+0.0*(x-0.024)+1.1972877979278564
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 30, 40, 0.034, 0.0565, -20051.3479217*(x-0.034)*(x-0.034)*(x-0.034)+708.197636151*(x-0.034)*(x-0.034)+0.0*(x-0.034)+1.1722365617752075
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 30, 40, 0.0565, 0.1135, 214.23628403*(x-0.0565)*(x-0.0565)*(x-0.0565)-24.6972489606*(x-0.0565)*(x-0.0565)+1.41590897071*(x-0.0565)+1.3023642301559448
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 30, 40, 0.1135, 0.582, -0.0510874204919*(x-0.1135)*(x-0.1135)*(x-0.1135)-0.0297192319058*(x-0.1135)*(x-0.1135)+0.688583649631*(x-0.1135)+1.3425047397613525
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 30, 40, 0.582, 1.1, 1.65332961082
3, iterativefit, up_jesPileUpPtBB, 2, 0.8, 1.6, 30, 40, -15, 0, 0.0
3, iterativefit, up_jesPileUpPtBB, 2, 0.8, 1.6, 30, 40, 0, 0.0025, 0.672334671021
3, iterativefit, up_jesPileUpPtBB, 2, 0.8, 1.6, 30, 40, 0.0025, 0.007, -185072.920395*(x-0.0025)*(x-0.0025)*(x-0.0025)+3256.66543577*(x-0.0025)*(x-0.0025)+10.7170853739*(x-0.0025)+0.6723346710205078
3, iterativefit, up_jesPileUpPtBB, 2, 0.8, 1.6, 30, 40, 0.007, 0.011, -1800879.34601*(x-0.007)*(x-0.007)*(x-0.007)+10564.2863375*(x-0.007)*(x-0.007)+28.7838943818*(x-0.007)+0.7696442604064941
3, iterativefit, up_jesPileUpPtBB, 2, 0.8, 1.6, 30, 40, 0.011, 0.0155, 201367.365347*(x-0.011)*(x-0.011)*(x-0.011)-2545.02577294*(x-0.011)*(x-0.011)+26.8559764736*(x-0.011)+0.9385521411895752
3, iterativefit, up_jesPileUpPtBB, 2, 0.8, 1.6, 30, 40, 0.0155, 0.0205, 126048.580887*(x-0.0155)*(x-0.0155)*(x-0.0155)-1113.01321613*(x-0.0155)*(x-0.0155)+16.1838119619*(x-0.0155)+1.0262168645858765
3, iterativefit, up_jesPileUpPtBB, 2, 0.8, 1.6, 30, 40, 0.0205, 0.026, -535701.742603*(x-0.0205)*(x-0.0205)*(x-0.0205)+3100.69179765*(x-0.0205)*(x-0.0205)+14.5073233671*(x-0.0205)+1.0950666666030884
3, iterativefit, up_jesPileUpPtBB, 2, 0.8, 1.6, 30, 40, 0.026, 0.0325, 247762.590633*(x-0.026)*(x-0.026)*(x-0.026)-2415.68525867*(x-0.026)*(x-0.026)+0.0*(x-0.026)+1.1795254945755005
3, iterativefit, up_jesPileUpPtBB, 2, 0.8, 1.6, 30, 40, 0.0325, 0.04, -276722.095631*(x-0.0325)*(x-0.0325)*(x-0.0325)+3113.12357585*(x-0.0325)*(x-0.0325)+0.0*(x-0.0325)+1.1455045938491821
3, iterativefit, up_jesPileUpPtBB, 2, 0.8, 1.6, 30, 40, 0.04, 0.0515, 2964.40886385*(x-0.04)*(x-0.04)*(x-0.04)-51.1360529014*(x-0.04)*(x-0.04)+0.0*(x-0.04)+1.2038756608963013
3, iterativefit, up_jesPileUpPtBB, 2, 0.8, 1.6, 30, 40, 0.0515, 0.0825, -5499.39734764*(x-0.0515)*(x-0.0515)*(x-0.0515)+287.89576944*(x-0.0515)*(x-0.0515)+0.0*(x-0.0515)+1.201621413230896
3, iterativefit, up_jesPileUpPtBB, 2, 0.8, 1.6, 30, 40, 0.0825, 0.1475, 56.3770830784*(x-0.0825)*(x-0.0825)*(x-0.0825)-14.8431010134*(x-0.0825)*(x-0.0825)+1.994775152*(x-0.0825)+1.3144567012786865
3, iterativefit, up_jesPileUpPtBB, 2, 0.8, 1.6, 30, 40, 0.1475, 0.5995, -0.834308245894*(x-0.1475)*(x-0.1475)*(x-0.1475)-0.296896031708*(x-0.1475)*(x-0.1475)+0.779751548272*(x-0.1475)+1.3968875408172607
3, iterativefit, up_jesPileUpPtBB, 2, 0.8, 1.6, 30, 40, 0.5995, 1.1, 1.61163365841
3, iterativefit, up_jesPileUpPtBB, 2, 1.6, 2.5, 30, 40, -15, 0, 0.0
3, iterativefit, up_jesPileUpPtBB, 2, 1.6, 2.5, 30, 40, 0, 0.005, 0.70094448328
3, iterativefit, up_jesPileUpPtBB, 2, 1.6, 2.5, 30, 40, 0.005, 0.0145, -568.07762804*(x-0.005)*(x-0.005)*(x-0.005)-94.4580488438*(x-0.005)*(x-0.005)+19.4493814519*(x-0.005)+0.7009444832801819
3, iterativefit, up_jesPileUpPtBB, 2, 1.6, 2.5, 30, 40, 0.0145, 0.024, -16206.412308*(x-0.0145)*(x-0.0145)*(x-0.0145)+59.5028680819*(x-0.0145)*(x-0.0145)+17.500871506*(x-0.0145)+0.8767017126083374
3, iterativefit, up_jesPileUpPtBB, 2, 1.6, 2.5, 30, 40, 0.024, 0.035, -75469.1790151*(x-0.024)*(x-0.024)*(x-0.024)+662.005727304*(x-0.024)*(x-0.024)+14.2435398672*(x-0.024)+1.0344351530075073
3, iterativefit, up_jesPileUpPtBB, 2, 1.6, 2.5, 30, 40, 0.035, 0.048, 5698.74224559*(x-0.035)*(x-0.035)*(x-0.035)-126.628762394*(x-0.035)*(x-0.035)+1.41235388542*(x-0.035)+1.1707673072814941
3, iterativefit, up_jesPileUpPtBB, 2, 1.6, 2.5, 30, 40, 0.048, 0.0625, -2863.5782242*(x-0.048)*(x-0.048)*(x-0.048)+87.5720081863*(x-0.048)*(x-0.048)+1.00926838169*(x-0.048)+1.1802477836608887
3, iterativefit, up_jesPileUpPtBB, 2, 1.6, 2.5, 30, 40, 0.0625, 0.08, 1164.41450897*(x-0.0625)*(x-0.0625)*(x-0.0625)-16.0463341086*(x-0.0625)*(x-0.0625)+1.74265465417*(x-0.0625)+1.2045642137527466
3, iterativefit, up_jesPileUpPtBB, 2, 1.6, 2.5, 30, 40, 0.08, 0.111, -4222.40602954*(x-0.08)*(x-0.08)*(x-0.08)+160.038028914*(x-0.08)*(x-0.08)+2.25083879049*(x-0.08)+1.236387014389038
3, iterativefit, up_jesPileUpPtBB, 2, 1.6, 2.5, 30, 40, 0.111, 0.1645, 611.957166715*(x-0.111)*(x-0.111)*(x-0.111)-49.1095626289*(x-0.111)*(x-0.111)+0.0*(x-0.111)+1.334169864654541
3, iterativefit, up_jesPileUpPtBB, 2, 1.6, 2.5, 30, 40, 0.1645, 0.2385, -225.267433714*(x-0.1645)*(x-0.1645)*(x-0.1645)+31.9876395669*(x-0.1645)*(x-0.1645)+0.0*(x-0.1645)+1.2873152494430542
3, iterativefit, up_jesPileUpPtBB, 2, 1.6, 2.5, 30, 40, 0.2385, 0.3215, 26.7086886308*(x-0.2385)*(x-0.2385)*(x-0.2385)-3.26269538996*(x-0.2385)*(x-0.2385)+1.03347725484*(x-0.2385)+1.3711957931518555
3, iterativefit, up_jesPileUpPtBB, 2, 1.6, 2.5, 30, 40, 0.3215, 0.6865, 0.323622681208*(x-0.3215)*(x-0.3215)*(x-0.3215)+0.415248971443*(x-0.3215)*(x-0.3215)+1.04385828804*(x-0.3215)+1.449769377708435
3, iterativefit, up_jesPileUpPtBB, 2, 1.6, 2.5, 30, 40, 0.6865, 1.1, 1.90183603764
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 40, 60, -15, 0, 0.0
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 40, 60, 0, 0.0015, 0.646868228912
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 40, 60, 0.0015, 0.0045, -482677.276691*(x-0.0015)*(x-0.0015)*(x-0.0015)+6113.22379835*(x-0.0015)*(x-0.0015)+19.6697036425*(x-0.0015)+0.6468682289123535
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 40, 60, 0.0045, 0.007, -4930180.27804*(x-0.0045)*(x-0.0045)*(x-0.0045)+18728.2808595*(x-0.0045)*(x-0.0045)+43.316759962*(x-0.0045)+0.7478640675544739
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 40, 60, 0.007, 0.0095, 1930829.05848*(x-0.007)*(x-0.007)*(x-0.007)-8383.76501221*(x-0.007)*(x-0.007)+44.5172840461*(x-0.007)+0.8961736559867859
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 40, 60, 0.0095, 0.0125, -2017652.19182*(x-0.0095)*(x-0.0095)*(x-0.0095)+7406.22948556*(x-0.0095)*(x-0.0095)+38.8015038316*(x-0.0095)+0.9852375388145447
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 40, 60, 0.0125, 0.0155, 501821.794922*(x-0.0125)*(x-0.0125)*(x-0.0125)-3878.58145499*(x-0.0125)*(x-0.0125)+28.7622715658*(x-0.0125)+1.1138215065002441
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 40, 60, 0.0155, 0.0185, -1440881.36539*(x-0.0155)*(x-0.0155)*(x-0.0155)+3641.2892732*(x-0.0155)*(x-0.0155)+19.0399712987*(x-0.0155)+1.1787502765655518
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 40, 60, 0.0185, 0.022, 149479.809434*(x-0.0185)*(x-0.0185)*(x-0.0185)-796.279092847*(x-0.0185)*(x-0.0185)+1.98391007248*(x-0.0185)+1.2297379970550537
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 40, 60, 0.022, 0.026, -1322079.8138*(x-0.022)*(x-0.022)*(x-0.022)+9141.68895969*(x-0.022)*(x-0.022)+1.90333941926*(x-0.022)+1.2333362102508545
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 40, 60, 0.026, 0.031, -55012.2611407*(x-0.026)*(x-0.026)*(x-0.026)-334.019077562*(x-0.026)*(x-0.026)+11.5770200346*(x-0.026)+1.3026034832000732
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 40, 60, 0.031, 0.0675, 527.288709273*(x-0.031)*(x-0.031)*(x-0.031)-71.6180908043*(x-0.031)*(x-0.031)+4.11090967344*(x-0.031)+1.345261573791504
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 40, 60, 0.0675, 0.5555, -0.0162578358211*(x-0.0675)*(x-0.0675)*(x-0.0675)-1.00267938049*(x-0.0675)*(x-0.0675)+0.990230193515*(x-0.0675)+1.425537109375
3, iterativefit, up_jesPileUpPtBB, 2, 0.0, 0.8, 40, 60, 0.5555, 1.1, 1.66809797287
3, iterativefit, up_jesPileUpPtBB, 2, 0.8, 1.6, 40, 60, -15, 0, 0.0
3, iterativefit, up_jesPileUpPtBB, 2, 0.8, 1.6, 40, 60, 0, 0.002, 0.659693002701
3, iterativefit, up_jesPileUpPtBB, 2, 0.8, 1.6, 40, 60, 0.002, 0.005, -228866.128662*(x-0.002)*(x-0.002)*(x-0.002)+3407.27623862*(x-0.002)*(x-0.002)+25.4388332367*(x-0.002)+0.6596930027008057
3, iterativefit, up_jesPileUpPtBB, 2, 0.8, 1.6, 40, 60, 0.005, 0.007, -1449312.22704*(x-0.005)*(x-0.005)*(x-0.005)+6649.1998857*(x-0.005)*(x-0.005)+39.7031051945*(x-0.005)+0.7604956030845642
3, iterativefit, up_jesPileUpPtBB, 2, 0.8, 1.6, 40, 60, 0.007, 0.009, -3845317.28581*(x-0.007)*(x-0.007)*(x-0.007)+8606.39344537*(x-0.007)*(x-0.007)+48.9081580128*(x-0.007)+0.8549041152000427
3, iterativefit, up_jesPileUpPtBB, 2, 0.8, 1.6, 40, 60, 0.009, 0.011, -829613.037897*(x-0.009)*(x-0.009)*(x-0.009)-2259.88046986*(x-0.009)*(x-0.009)+37.1899243645*(x-0.009)+0.956383466720581
3, iterativefit, up_jesPileUpPtBB, 2, 0.8, 1.6, 40, 60, 0.011, 0.0135, 1308194.77773*(x-0.011)*(x-0.011)*(x-0.011)-5384.37800659*(x-0.011)*(x-0.011)+18.1950460303*(x-0.011)+1.0150868892669678
3, iterativefit, up_jesPileUpPtBB, 2, 0.8, 1.6, 40, 60, 0.0135, 0.0165, -762252.500896*(x-0.0135)*(x-0.0135)*(x-0.0135)+3931.60037879*(x-0.0135)*(x-0.0135)+15.8018080798*(x-0.0135)+1.0473626852035522
